customer_id,name,kana,birth_date,gender,age,occupation,income_band,segment,zip_code,address,phone,my_number,deposit_balance_manyen,managed_asset_manyen,branch_id,employee_id,account_open_date
C00136,後藤 太郎,コバヤシ ユミコ,1946-08-26,男性,80,不動産賃貸業,1000-1500万,マスリテール,157-7371,茨城県土浦市月島4-10,0288-28-7703,648351263590,214,0,B05,E018,2012-06-10
C00137,木村 直人,カトウ リカ,1959-03-19,男性,67,税理士,800-1000万,マスリテール,983-1858,栃木県日光市独鈷沢5-14,0283-24-6890,691899308484,418,240,B10,E042,2019-09-18
C00138,山口 零,ワタナベ ジュン,1980-11-26,男性,45,医師,500-800万,準富裕層,219-4678,栃木県大田原市千束3-14,029-21-2615,341629441437,3082,0,B10,E042,2009-01-02
C00139,石井 智也,アオキ トモヤ,1995-11-10,男性,30,自営業,300万未満,マスリテール,829-5236,栃木県足利市丸の内ＪＰタワー3-14,029-34-3321,440798476551,464,280,B10,E040,2019-03-11
C00140,坂本 亮介,ヤマシタ レイ,1980-09-16,男性,45,農業,300万未満,マスリテール,178-5922,茨城県日立市橋場1-11,0287-33-3692,369468350490,606,263,B07,E072,2009-06-26
C00141,小川 翔太,サトウ ユイ,1974-03-09,男性,52,会社員,1000-1500万,マスリテール,478-9038,茨城県取手市油井1-20,0280-77-8037,105965004278,622,339,B03,E068,2017-03-28
C00142,鈴木 真綾,マツモト マイ,1986-12-27,女性,39,経営者,1000-1500万,準富裕層,075-2053,茨城県土浦市西神田4-4,0282-82-9646,804228248578,3480,0,B03,E011,2017-11-05
C00143,山田 桃子,タカハシ ユイ,1977-08-17,女性,49,不動産賃貸業,3000万以上,準富裕層,186-2114,栃木県佐野市筑土八幡町5-19,029-37-6131,362499217021,1074,0,B09,E036,2015-01-21
C00144,村上 桃子,ヤマモト ケンイチ,1961-06-15,女性,65,経営者,1000-1500万,富裕層,726-3694,茨城県つくば市丸の内ＪＰタワー4-18,0287-42-3733,415635609113,6096,0,B01,E002,2023-12-13
C00145,近藤 直子,ヤマザキ ヒデキ,1958-12-30,女性,67,不動産賃貸業,1500-3000万,富裕層,640-4961,茨城県鹿嶋市三ノ輪4-16,0285-76-9006,190912661480,5902,0,B03,E013,2006-11-14
C00146,林 浩,タナカ マナブ,1981-10-01,男性,44,税理士,800-1000万,マス,619-5531,茨城県鹿嶋市長畑5-17,029-93-2871,951554098697,197,0,B01,E005,2021-07-03
C00147,鈴木 里佳,アベ ユミコ,1966-03-30,女性,60,農業,500-800万,マス,654-0496,栃木県栃木市鳥越3-2,0285-53-6711,581409926304,447,0,B12,E048,2022-10-12
C00148,山崎 聡太郎,イトウ マアヤ,1960-03-02,男性,66,弁護士,300-500万,マスリテール,074-0981,栃木県栃木市氏家2-2,0283-64-9720,754042279961,786,338,B11,E047,2013-10-16
C00149,山田 花子,ヤマモト ユウキ,1961-04-14,女性,65,税理士,800-1000万,マスリテール,881-5658,茨城県石岡市台場3-14,0285-77-2237,974599771604,332,738,B03,E009,2007-08-14
C00150,山口 加奈,イトウ カナ,1958-08-22,女性,68,経営者,3000万以上,富裕層,253-2308,茨城県筑西市松浦町4-7,0285-47-9105,453340675206,5561,4097,B06,E024,2006-01-05
C00151,遠藤 翼,フジワラ リョウヘイ,1953-02-22,男性,73,不動産賃貸業,3000万以上,富裕層,335-9464,茨城県つくば市外神田4-15,029-74-4314,860190717545,11641,0,B05,E018,2008-10-18
C00152,山口 桃子,ヤマグチ ナナミ,1970-05-14,女性,56,歯科医師,1500-3000万,富裕層,092-6442,栃木県小山市日本堤1-13,0287-59-4836,819103071273,3477,0,B14,E054,2014-02-22
C00153,伊藤 太郎,サトウ ナオキ,1975-06-22,男性,51,弁護士,1000-1500万,富裕層,863-7710,栃木県宇都宮市鶴ヶ丘3-4,0288-74-3165,179361118255,2461,0,B10,E039,2015-09-25
C00154,吉田 涼平,イシカワ マアヤ,1963-08-30,男性,63,医師,500-800万,富裕層,410-0838,茨城県石岡市上高野1-20,0287-41-8210,891782322234,5102,4063,B06,E023,2012-04-01
C00155,鈴木 直人,フジタ ナオコ,1987-02-02,男性,39,公務員,300-500万,マスリテール,638-1946,栃木県足利市山中新田5-13,0282-74-6152,253721503747,2194,0,B10,E039,2024-07-02
C00156,小林 太一,マエダ サトミ,1975-09-22,男性,50,弁護士,3000万以上,マスリテール,411-8193,茨城県水戸市長畑3-7,0283-97-9348,921148984176,955,0,B03,E012,2005-11-27
C00157,山下 陽一,マツモト クミコ,1975-12-02,男性,50,弁護士,500-800万,マスリテール,527-2290,茨城県取手市東神田5-14,0282-89-3830,618671958491,615,111,B04,E014,2023-08-17
C00158,高橋 学,ハヤシ モモコ,1987-03-29,男性,39,会社役員,1500-3000万,富裕層,545-8025,茨城県取手市九段南4-13,029-88-9808,270149626499,11370,0,B01,E003,2014-07-01
C00159,小林 稔,マツダ ヒロシ,1960-09-09,男性,65,農業,1000-1500万,準富裕層,920-0436,茨城県取手市上野桜木2-2,0280-31-8118,598714364924,1745,1655,B01,E005,2010-04-24
C00160,山下 裕美子,タナカ リカ,1981-10-11,女性,44,年金生活者,300-500万,マスリテール,793-6229,栃木県宇都宮市横林2-16,0282-86-9474,386563505874,825,0,B09,E035,2021-06-07
C00161,佐藤 加奈,サトウ タイチ,1966-05-10,女性,60,経営者,1500-3000万,準富裕層,422-3340,茨城県石岡市虎ノ門虎ノ門ヒルズ森タワー1-16,0285-85-6900,645698955756,3589,0,B05,E021,2015-01-14
C00162,遠藤 裕太,ハシモト ナオト,1955-07-29,男性,71,税理士,1500-3000万,準富裕層,332-7837,茨城県水戸市松が谷1-1,0280-25-8729,522470062159,7057,0,B03,E010,2012-07-15
C00163,山田 英樹,イノウエ リカ,1985-12-25,男性,40,農業,500-800万,マスリテール,270-9995,茨城県古河市北上野3-3,0283-67-2956,840890624327,998,0,B03,E009,2008-11-05
C00164,渡辺 聡太郎,オオタ ソウタロウ,1984-04-29,男性,42,公務員,800-1000万,マス,721-3396,茨城県古河市千束2-10,0283-58-4974,505719475778,421,0,B03,E013,2011-05-05
C00165,木村 零,ヤマモト ユミコ,1979-07-04,男性,47,経営者,500-800万,マスリテール,388-6464,栃木県栃木市丸の内ＪＰタワー5-12,0287-21-6488,933229934822,941,0,B16,E081,2024-02-03
C00166,山本 七夏,ナカムラ トモヤ,1978-06-15,女性,48,医師,3000万以上,マス,765-7849,茨城県筑西市下宇和田4-12,0285-30-2565,248199683790,310,158,B06,E071,2009-01-15
C00167,福田 裕樹,タカハシ ヨウコ,1982-10-13,男性,43,不動産賃貸業,1500-3000万,マスリテール,245-3972,栃木県那須塩原市中三依3-15,0282-49-2223,323095868636,,650,B12,E049,2018-05-25
C00168,山崎 篤司,カトウ ユウキ,1969-02-02,男性,57,歯科医師,800-1000万,準富裕層,697-2252,栃木県佐野市中宮祠4-9,0288-35-2481,985440215860,1458,3386,B11,E076,2024-04-15
C00169,加藤 零,ササキ サトミ,1983-07-20,男性,43,弁護士,500-800万,マスリテール,294-5262,茨城県つくば市鶴ヶ丘1-13,0288-77-5093,607212982896,246,245,B04,E014,2017-12-01
C00170,阿部 翔太,フジイ ケンイチ,1966-04-24,男性,60,医師,3000万以上,準富裕層,857-2880,栃木県足利市中小来川1-3,0280-76-3110,464251396965,1857,299,B12,E048,2024-12-10
C00171,後藤 さゆり,サイトウ アケミ,1960-03-20,女性,66,会社役員,1000-1500万,富裕層,617-1758,茨城県古河市日比谷公園2-6,0282-55-8307,267003033571,11399,2381,B01,E001,2010-09-10
C00172,坂本 京助,ワタナベ カナ,1961-11-11,男性,64,年金生活者,500-800万,富裕層,748-7518,栃木県大田原市平須賀2-14,0280-87-5082,700445739812,5951,0,B09,E034,2019-05-16
C00173,石川 七夏,タナカ リョウスケ,1977-07-28,女性,49,自営業,300万未満,マスリテール,415-7007,栃木県鹿沼市花川戸2-1,0288-55-1959,681846453976,1011,208,B16,E063,2011-07-24
C00174,森 健一,ササキ レイ,1957-08-25,男性,69,歯科医師,1500-3000万,準富裕層,267-6284,栃木県栃木市戸島5-13,0282-42-3885,749556041080,1880,3781,B11,E045,2013-12-07
C00175,三浦 七夏,ワタナベ タロウ,1980-04-30,女性,46,不動産賃貸業,300-500万,マス,063-1936,栃木県宇都宮市入谷1-2,0280-97-4584,675611207737,392,412,B12,E077,2011-02-19
C00176,池田 零,イケダ リカ,1991-09-20,男性,34,歯科医師,1500-3000万,富裕層,302-6021,茨城県つくば市神明内1-17,0288-66-2188,874698673457,9284,0,B01,E066,2009-05-20
C00177,佐々木 智也,カトウ ユイ,1991-07-20,男性,35,会社員,1000-1500万,マスリテール,775-8806,茨城県筑西市下吉羽5-12,0280-95-3872,436632596465,997,273,B06,E071,2020-03-27
C00178,松本 直人,スズキ ユミコ,1950-09-21,男性,75,歯科医師,1000-1500万,準富裕層,848-8972,栃木県鹿沼市日本堤2-19,029-83-3304,917466143803,3799,1104,B10,E038,2009-01-16
C00179,高橋 桃子,スズキ サトミ,1981-07-24,女性,45,歯科医師,500-800万,マスリテール,500-1489,茨城県日立市橋場3-9,0288-33-1020,521113586763,1150,256,B03,E012,2013-11-28
C00180,山田 直人,ヤマダ アスカ,1973-07-01,男性,53,公務員,3000万以上,富裕層,688-5049,栃木県鹿沼市土沢2-6,0285-29-1547,122741459331,9939,0,B10,E040,2012-12-02
C00181,中島 浩,サトウ タロウ,1980-09-19,男性,45,医師,500-800万,富裕層,554-0987,茨城県石岡市東大和町5-16,0287-23-8066,821307297093,3813,4178,B03,E010,2024-09-20
C00182,佐藤 舞,フジタ ヤスヒロ,1977-09-19,女性,48,歯科医師,1500-3000万,準富裕層,746-6887,栃木県日光市北青山3-10,0282-50-2571,529709912209,1625,0,B09,E074,2024-11-08
C00183,山田 真綾,スズキ ユイ,1951-10-13,女性,74,歯科医師,1500-3000万,富裕層,880-5697,栃木県鹿沼市百村4-7,029-23-4390,800813387933,4870,0,B09,E036,2008-07-27
C00184,松本 千代,マエダ ソウタロウ,1968-08-11,女性,58,医師,1000-1500万,富裕層,736-8920,栃木県那須塩原市箪笥町4-12,0280-77-1731,582167184728,9522,1091,B16,E064,2015-08-22
C00185,伊藤 春香,ワタナベ レイ,1989-08-19,女性,37,不動産賃貸業,1500-3000万,準富裕層,783-1848,茨城県筑西市土呂部4-19,0280-90-1999,528812958649,932,0,B03,E013,2021-03-10
C00186,斎藤 明美,タナカ カズヤ,1975-04-16,女性,51,不動産賃貸業,3000万以上,準富裕層,457-9794,茨城県石岡市中三依5-5,029-77-3832,985673324276,2445,1676,B07,E028,2009-11-23
C00187,加藤 千代,マエダ ヤスヒロ,1947-11-17,女性,78,医師,1500-3000万,マスリテール,515-4739,茨城県日立市天神島1-13,0283-70-6343,404326883563,1351,0,B02,E067,2021-04-25
C00188,木村 康弘,イトウ クミコ,1995-04-08,男性,31,経営者,300-500万,マスリテール,533-3621,栃木県鹿沼市虎ノ門虎ノ門ヒルズ森タワー5-19,0288-32-2730,957115200247,987,0,B15,E058,2011-01-04
C00189,井上 裕美子,シミズ ツバサ,1973-05-07,女性,53,公務員,300-500万,マスリテール,048-5642,栃木県鹿沼市芝浦4-2,0285-62-4892,916255489360,,130,B11,E046,2020-09-18
C00190,橋本 舞,ヤマモト ケンイチ,1983-06-22,女性,43,会社役員,800-1000万,マスリテール,484-3948,栃木県足利市外国府間2-5,0282-76-6257,900021067068,1034,0,B15,E080,2011-01-06
C00191,岡田 零,キムラ ツバサ,1973-06-03,男性,53,弁護士,800-1000万,富裕層,137-6363,栃木県佐野市長間5-13,0280-87-1474,311199593777,14169,5316,B09,E035,2010-02-06
C00192,山崎 零,コンドウ カオリ,1972-04-25,男性,54,会社役員,1000-1500万,富裕層,849-3120,栃木県真岡市西小来川5-13,0287-35-1500,509061009338,3283,0,B13,E078,2010-05-15
C00193,遠藤 修平,ササキ リョウスケ,1991-04-04,男性,35,自営業,300-500万,マスリテール,310-0251,栃木県宇都宮市下宇和田4-2,0280-93-4511,344199433115,748,50,B09,E035,2023-09-29
C00194,中島 幹,ハシモト ユウキ,1955-06-06,女性,71,年金生活者,800-1000万,富裕層,937-3921,栃木県小山市隼町5-1,0280-52-6004,807421349759,6526,3638,B10,E040,2020-07-05
C00195,山田 里佳,ヤマモト ハルカ,1971-02-25,女性,55,会社員,300-500万,マスリテール,509-7635,茨城県筑西市南赤田3-18,0287-96-5631,852901221143,469,534,B07,E027,2021-01-20
C00196,前田 花子,コバヤシ ツバサ,1947-05-02,女性,79,税理士,500-800万,マスリテール,884-3625,茨城県水戸市横林5-13,0287-60-3292,128867691522,568,128,B08,E073,2005-04-29
C00197,山本 知実,イトウ ユミコ,1987-07-02,女性,39,公務員,1000-1500万,マスリテール,511-9021,栃木県栃木市平河町5-16,0287-65-9311,299966152730,633,311,B16,E063,2010-02-23
C00198,藤原 充,ヤマダ ハルカ,1953-08-19,男性,73,経営者,800-1000万,超富裕層,737-8954,茨城県ひたちなか市千束4-11,0282-53-5817,615901943089,23244,7615,B01,E001,2008-09-06
C00199,松本 洋介,オオタ ミノル,1947-06-23,男性,79,自営業,1500-3000万,マス,006-6756,栃木県小山市豊町2-11,0285-92-8496,444212526725,300,92,B13,E052,2021-11-06
C00200,鈴木 くみ子,イトウ トモヤ,1964-01-12,女性,62,会社員,800-1000万,マスリテール,632-7916,栃木県栃木市蔵前2-19,0288-40-9021,940891077866,1285,0,B11,E043,2005-04-25
C00201,佐藤 桃子,マツモト ナナミ,1945-11-15,女性,80,年金生活者,500-800万,マスリテール,832-7054,茨城県水戸市押上3-17,0280-22-1067,905850484197,630,0,B02,E007,2007-02-21
C00202,松本 千代,シミズ ジュン,1986-07-29,女性,40,税理士,300-500万,マス,273-6502,茨城県水戸市方京3-10,0285-86-9587,578192360772,151,0,B03,E068,2012-06-17
C00203,山田 千代,ヤマモト ヨウスケ,1988-03-28,女性,38,自営業,1000-1500万,マスリテール,669-0519,栃木県宇都宮市前弥六南町4-9,0288-88-1796,826055461255,905,281,B16,E061,2013-02-08
C00204,井上 篤司,ハシモト オサム,1970-06-29,男性,56,会社役員,1000-1500万,準富裕層,444-5427,栃木県小山市松浦町2-1,0282-73-2654,674075993055,1381,0,B10,E040,2022-11-23
C00205,伊藤 涼平,ワタナベ カオリ,1979-11-27,男性,46,公務員,1000-1500万,マス,287-8897,栃木県真岡市土呂部2-20,0280-53-9571,323222849485,307,0,B09,E036,2008-08-03
C00206,佐藤 知実,マエダ ユウキ,1986-11-12,女性,39,歯科医師,300-500万,準富裕層,951-1260,栃木県足利市九段南1-19,0287-83-3443,202862087422,3962,970,B10,E042,2008-04-01
C00207,木村 亮介,モリ ユイ,1961-12-01,男性,64,税理士,300-500万,マスリテール,773-2292,茨城県水戸市方京3-12,0288-60-7979,227726057596,504,0,B01,E001,2015-01-06
C00208,佐藤 翼,ムラカミ タイチ,1975-11-11,男性,50,会社役員,3000万以上,準富裕層,628-9758,栃木県足利市白金台3-11,0280-34-7566,398313562175,2960,820,B13,E078,2024-05-17
C00209,佐藤 直子,ササキ ハルカ,1973-03-15,女性,53,公務員,1000-1500万,マスリテール,384-7075,栃木県小山市柿木沢新田1-14,0283-81-8178,770793406340,1041,0,B10,E041,2018-08-05
C00210,鈴木 学,オガワ カオリ,1949-03-08,男性,77,年金生活者,500-800万,マスリテール,157-6225,栃木県日光市渡辺5-19,0280-63-9504,858160955104,646,0,B11,E076,2019-10-17
C00211,小林 香織,オオタ トモヤ,1963-05-10,女性,63,年金生活者,800-1000万,マスリテール,276-1674,栃木県鹿沼市油井1-1,0287-40-9283,619041839496,503,118,B09,E037,2006-09-30
C00212,山田 英樹,スズキ カオリ,1963-01-18,男性,63,自営業,800-1000万,マスリテール,095-9780,栃木県鹿沼市東神田4-3,0288-83-8324,230206492808,426,240,B13,E078,2022-04-10
C00213,山本 拓真,イシカワ ヒデキ,1991-03-01,男性,35,医師,500-800万,富裕層,248-9370,栃木県鹿沼市東上野5-10,0283-91-4389,837250875950,5063,0,B10,E041,2008-05-23
C00214,高橋 直子,ワタナベ クミコ,1948-03-24,女性,78,会社役員,1000-1500万,準富裕層,445-4521,栃木県真岡市高田馬場1-4,0288-48-1035,488013174302,,1527,B15,E060,2010-12-30
C00215,小林 千代,ハヤシ サトミ,1968-05-07,女性,58,経営者,800-1000万,富裕層,138-4991,栃木県大田原市中宮祠2-15,0288-44-6536,929391538469,2018,713,B09,E037,2023-12-23
C00216,近藤 拓真,ヨシダ マイ,1986-08-03,男性,40,自営業,800-1000万,マスリテール,880-9738,茨城県つくば市湯宮5-6,0287-36-2696,823218400002,374,615,B01,E005,2011-01-04
C00217,佐々木 さゆり,フジワラ ナナミ,1982-06-23,女性,44,農業,500-800万,マスリテール,648-8044,栃木県佐野市長間4-5,0280-72-9393,704308316563,585,169,B09,E036,2011-07-09
C00218,長谷川 拓真,スズキ ユミコ,1955-03-11,男性,71,弁護士,1500-3000万,準富裕層,558-2947,栃木県小山市独鈷沢5-18,0287-61-2890,489814560511,2904,0,B10,E042,2024-01-22
C00219,太田 知実,オガワ カオリ,1986-10-07,女性,39,年金生活者,300-500万,マスリテール,814-6703,茨城県取手市鳥越2-2,0287-27-4275,925780383750,1445,254,B08,E032,2007-10-14
C00220,伊藤 くみ子,ゴトウ カオリ,1967-11-25,女性,58,歯科医師,800-1000万,準富裕層,612-7851,栃木県佐野市台場1-13,0285-73-6122,709738610812,3152,1941,B16,E061,2015-09-09
C00221,井上 春香,スズキ ショウタ,1978-07-15,女性,48,弁護士,800-1000万,マスリテール,363-2725,茨城県石岡市中鉢石町2-7,0282-77-3906,851548209368,657,416,B01,E001,2016-04-06
C00222,藤原 太一,スズキ カナ,1958-03-12,男性,68,経営者,3000万以上,準富裕層,522-8499,茨城県水戸市神明内3-15,0287-39-1654,754220714413,1932,0,B03,E009,2013-11-30
C00223,山田 裕美子,ナカムラ アキラ,1969-08-14,女性,57,自営業,800-1000万,マスリテール,302-6815,栃木県日光市細竹2-14,0283-88-7609,482646992483,733,568,B11,E044,2007-04-28
C00224,中村 花子,ゴトウ モモコ,1969-08-17,女性,57,会社員,300-500万,マスリテール,487-1599,栃木県那須塩原市富久町4-8,0287-98-4994,147068103454,849,663,B14,E056,2019-06-10
C00225,山本 聡太郎,オカダ カズヤ,1946-02-25,男性,80,公務員,1500-3000万,マスリテール,351-1791,茨城県鹿嶋市卯の里4-2,0282-44-6248,192401474145,734,519,B06,E022,2023-08-07
C00226,山口 英樹,ナカムラ ツバサ,1993-11-17,男性,32,年金生活者,1000-1500万,マス,237-6636,茨城県日立市柿木沢新田2-18,0288-75-2181,854827148455,153,0,B03,E010,2008-09-23
C00227,加藤 陽子,ヤマダ ツバサ,1964-10-30,女性,61,会社役員,1000-1500万,富裕層,721-3519,茨城県取手市権現堂4-11,029-69-2938,106592063444,4772,5521,B01,E066,2010-07-27
